0, R1,R2,R3,R4,R5,R6,R7,R8,R9,
293, 11,11,9,8,10,10,7,10,7,10,
294, 11,11,9,8,10,10,7,10,7,10,
295, 11,11,9,8,10,10,7,10,7,10,
296, 11,11,9,8,10,10,7,10,7,10,
297, 11,11,9,8,10,10,7,10,7,10,
298, 11,11,9,8,10,10,7,10,7,10,
299, 11,11,9,8,10,10,7,10,7,10,
300, 11,11,9,8,10,10,7,10,7,10,
301, 11,11,9,8,10,10,7,10,7,10,
302, 11,11,9,8,10,10,7,10,7,10,
303, 11,11,9,8,10,10,7,10,7,10,
304, 11,11,9,8,10,10,7,10,7,10,
305, 11,11,9,8,10,10,7,10,7,10,
306, 11,11,9,8,10,10,7,10,7,10,
307, 11,11,9,8,10,10,7,10,7,10,
308, 11,11,9,8,10,10,7,10,7,10,
309, 11,11,9,8,10,10,7,10,7,10,
310, 11,11,9,8,10,10,7,10,7,10,
311, 11,11,9,8,10,10,7,10,7,10,
312, 11,7,9,8,10,10,7,10,7,10,
313, 11,7,9,8,10,10,7,10,7,10,
314, 11,7,9,8,10,10,7,10,7,10,
315, 11,7,9,8,10,10,7,10,7,10,
316, 11,7,9,8,10,10,7,10,7,10,
317, 11,7,9,8,10,10,7,10,7,10,
318, 11,7,9,8,10,10,7,10,7,10,
319, 11,7,9,8,10,10,7,10,7,10,
320, 11,7,9,8,10,10,7,10,7,10,
321, 11,7,9,8,10,10,7,10,7,10,
322, 11,7,9,8,10,10,7,10,7,10,
323, 11,7,9,8,10,10,7,10,7,10,
324, 11,7,9,8,10,10,7,10,7,10,
325, 11,7,9,8,10,10,7,10,7,10,
326, 11,7,9,8,10,10,7,10,7,10,
327, 11,7,9,8,10,10,7,10,7,10,
328, 11,7,9,8,10,10,7,10,7,10,
329, 11,7,9,8,10,10,7,10,7,10,
330, 11,7,9,8,10,10,7,10,7,10,
331, 11,7,9,8,10,10,7,10,7,10,
332, 11,7,9,8,10,10,7,10,7,10,
333, 11,7,9,8,10,10,7,10,7,10,
334, 11,7,9,10,9,10,7,10,7,11,
335, 11,7,9,10,9,10,7,10,7,11,
336, 11,7,9,10,9,10,7,10,7,11,
337, 11,7,9,10,9,10,11,10,7,11,
338, 11,7,9,10,9,10,11,10,7,11,
339, 11,7,9,10,9,10,11,10,7,11,
340, 11,7,9,10,9,10,11,10,7,11,
341, 11,7,9,10,9,10,11,10,7,11,
342, 11,7,9,10,9,7,11,10,7,11,
343, 11,7,9,10,9,7,11,10,7,11,
344, 11,7,11,10,9,7,11,10,7,11,
345, 11,7,11,10,9,7,11,10,7,11,
346, 10,7,11,10,9,7,11,10,7,11,
347, 10,7,11,10,9,7,11,10,7,11,
348, 10,7,11,10,9,7,11,10,7,11,
349, 10,7,11,10,9,7,11,10,7,11,
350, 10,7,11,10,9,7,11,10,7,11,
351, 10,7,11,10,9,7,11,10,7,11,
352, 10,7,11,10,9,7,11,10,7,11,
353, 10,7,11,10,9,7,11,10,7,11,
354, 10,7,11,10,9,7,11,10,7,11,
355, 10,7,11,10,9,7,11,10,7,11,
356, 10,7,11,10,9,7,11,10,7,11,
357, 10,7,11,10,9,7,11,10,7,11,
358, 10,7,11,10,9,7,11,10,7,11,
359, 10,7,11,10,9,7,11,10,7,11,
360, 10,7,11,10,9,7,11,10,7,11,
361, 10,7,11,10,9,7,11,10,7,11,
362, 10,7,11,10,9,7,11,10,7,11,
363, 10,7,11,10,9,7,11,10,7,11,
364, 10,7,11,10,9,7,11,10,10,11,
365, 10,7,11,10,9,7,11,10,10,11,
366, 10,7,11,10,9,7,11,10,10,11,
367, 10,7,11,10,9,7,11,10,10,11,
368, 10,7,11,10,9,7,11,10,10,11,
369, 10,7,11,10,9,7,11,10,10,11,
370, 10,7,11,10,9,7,11,10,10,11,
371, 10,7,11,10,9,7,11,10,10,11,
372, 10,7,11,10,9,7,11,10,10,11,
373, 10,7,11,10,9,7,11,10,10,11,
374, 10,7,11,10,9,7,11,10,10,11,
375, 10,7,11,10,9,7,11,10,10,11,
376, 10,7,11,10,9,7,11,10,10,11,
377, 10,7,11,10,9,7,11,10,10,11,
378, 10,7,11,10,9,7,11,10,10,11,
379, 10,7,11,10,9,7,11,10,10,11,
380, 10,7,11,10,9,7,11,10,10,11,
381, 10,7,11,10,9,7,11,10,10,11,
382, 10,7,11,10,9,7,11,10,10,11,
383, 10,7,11,10,9,7,11,10,10,11,
384, 10,7,11,10,9,7,11,10,10,11,
385, 10,7,11,10,9,7,11,10,10,11,
386, 10,7,11,10,9,7,11,10,10,11,
387, 10,7,11,10,9,7,11,10,10,11,
388, 10,7,11,10,9,7,11,10,10,11,
389, 10,7,11,10,9,7,11,10,10,11,
390, 10,7,11,10,9,7,11,10,10,11,
391, 10,7,11,10,9,7,11,10,10,11,
392, 10,7,11,10,9,7,11,10,10,11,
393, 10,7,11,10,9,7,11,10,10,11,
394, 10,7,11,10,9,7,11,10,10,11,
395, 10,7,11,10,9,7,11,10,10,11,
396, 10,7,11,10,9,7,11,10,10,11,
397, 10,7,11,8,9,7,11,10,10,11,
398, 10,7,11,8,9,7,11,10,10,11,
399, 10,7,11,8,9,7,11,10,10,11,
400, 10,7,11,8,9,7,11,10,10,11,
401, 10,7,11,8,9,7,11,10,10,11,
402, 10,7,11,8,9,7,11,10,10,11,
403, 10,7,11,8,9,7,11,10,10,11,
404, 10,7,11,8,9,7,11,10,10,11,
405, 10,7,11,8,9,7,11,7,10,11,
406, 10,7,11,8,9,7,11,7,10,11,
407, 10,7,10,8,9,7,11,7,10,11,
408, 10,7,10,8,9,7,11,7,10,11,
409, 9,7,10,8,9,7,11,7,10,11,
410, 9,7,10,8,9,7,11,7,10,11,
411, 9,7,10,8,9,7,11,7,10,11,
412, 9,7,10,8,9,7,11,7,10,11,
413, 9,7,10,8,9,7,11,7,10,11,
414, 9,7,10,8,9,7,11,7,10,11,
415, 9,7,10,8,9,7,11,7,10,11,
416, 9,7,10,8,9,7,11,7,10,11,
417, 9,7,10,8,9,7,11,7,10,11,
418, 9,7,10,8,9,7,11,7,10,11,
419, 9,7,10,8,9,7,11,7,10,11,
420, 9,7,10,8,9,7,11,7,10,11,
421, 9,7,10,8,9,7,11,7,10,11,
