0, R1,R2,R3,R4,R5,R6,R7,R8,R9,
268, 3,0,0,3,7,0,1,3,0,0,
269, 3,0,0,3,7,0,1,3,0,0,
270, 3,0,0,3,7,0,1,3,0,0,
271, 3,0,0,3,7,0,1,3,0,0,
272, 3,0,0,3,7,0,1,3,0,0,
273, 3,0,0,3,7,0,1,3,0,0,
274, 3,0,0,3,7,0,1,3,0,0,
275, 3,0,0,3,7,0,1,3,0,0,
276, 3,0,0,3,7,0,1,3,0,0,
277, 3,0,0,3,7,0,1,3,0,0,
278, 3,0,0,3,7,0,1,3,0,0,
279, 3,0,0,3,7,0,1,3,0,0,
280, 3,0,0,3,7,0,1,3,0,0,
281, 3,0,0,3,7,0,1,3,0,0,
282, 3,0,0,3,7,0,1,3,0,0,
283, 3,0,0,3,7,0,1,3,0,0,
284, 3,0,0,3,7,0,1,3,0,0,
285, 3,0,0,3,7,0,1,3,0,0,
286, 3,0,0,3,7,0,1,3,0,0,
287, 3,0,0,3,7,0,1,3,0,0,
288, 3,0,0,3,7,0,1,3,0,0,
289, 3,0,0,3,7,0,1,3,0,0,
290, 3,0,0,3,7,0,1,3,0,0,
291, 3,0,0,3,7,0,1,3,0,0,
292, 3,0,0,3,7,0,1,3,0,0,
293, 3,0,0,3,7,0,1,3,0,0,
294, 3,0,0,3,7,0,1,3,0,0,
295, 3,0,0,3,7,0,1,3,0,0,
296, 3,0,0,3,7,0,1,3,0,0,
297, 3,0,0,3,7,0,1,3,0,0,
298, 3,0,0,3,7,0,1,3,0,0,
299, 3,0,0,3,7,0,1,3,0,0,
300, 3,0,0,3,7,0,1,3,0,0,
301, 3,0,0,3,7,0,1,3,0,0,
302, 3,0,0,3,7,0,1,3,0,0,
303, 3,0,0,3,7,0,1,3,0,0,
304, 3,0,0,4,0,0,1,3,0,0,
305, 3,0,0,4,0,0,1,3,0,0,
306, 3,0,0,4,0,0,1,3,0,0,
307, 3,0,0,4,0,0,1,3,0,0,
308, 3,0,0,4,0,0,1,3,0,0,
