0, R1,R2,R3,R4,R5,R6,R7,R8,R9,
546, 11,6,9,10,9,9,9,9,9,10,
547, 11,6,9,10,9,9,9,9,9,10,
548, 11,6,9,10,9,9,9,7,9,10,
549, 11,6,7,10,9,9,9,7,9,10,
550, 11,6,7,10,9,9,9,7,9,10,
551, 11,9,7,10,9,9,9,7,9,10,
552, 11,9,7,10,9,9,9,7,9,10,
553, 11,9,7,10,9,9,9,7,9,10,
554, 11,9,7,10,9,9,9,7,9,10,
555, 11,9,7,10,9,9,9,7,9,10,
556, 11,9,7,10,9,9,9,7,9,10,
557, 11,9,7,10,9,9,9,7,9,10,
558, 11,9,7,10,9,9,9,7,9,10,
559, 11,9,7,10,9,9,9,7,9,10,
560, 11,9,7,10,9,9,9,7,9,10,
561, 11,9,7,10,9,9,9,7,9,10,
562, 11,9,7,10,9,9,9,7,9,10,
563, 11,9,7,10,9,9,9,7,9,10,
564, 11,9,7,10,9,9,9,7,9,10,
565, 11,9,7,10,9,9,9,7,9,10,
566, 11,9,7,10,9,9,9,7,9,10,
567, 11,9,7,10,9,9,9,7,9,10,
568, 11,9,7,10,9,9,6,7,9,10,
569, 11,9,7,10,9,9,6,7,9,10,
570, 11,9,7,10,9,9,6,7,9,10,
571, 11,9,7,10,9,9,6,7,9,10,
572, 11,9,7,10,9,9,6,7,9,10,
573, 11,9,7,10,9,9,6,7,9,10,
574, 11,9,7,10,9,9,6,7,9,10,
575, 11,9,7,10,9,9,6,7,9,10,
576, 11,9,7,10,9,9,6,7,9,10,
577, 11,9,7,10,9,9,6,7,9,10,
578, 11,9,7,10,9,9,6,7,9,10,
